m_bits,Method,R_bits_per_token,utilization,empirical_entropy_rate_bits_per_token,N_tokens_mean,N_trials
120,ACS2,2.6471948298516637,0.9839587359007224,2.6894964148251526,46.5,10
121,ACS1,2.695175025764629,0.9840250650779824,2.739851393737172,45.2,10
121,Discop,2.7956079404975482,0.8908258693274005,3.132542958918068,44.6,10
121,ACS2,3.1087524982598613,0.9890462337484156,3.1426526042142457,39.7,10
122,ACS1,3.017455573505057,0.9769847903331454,3.086639199771332,41.8,10
122,Discop,2.7123435131634515,0.888437582383623,3.04955624852996,47.3,10
122,ACS2,2.9187287348285986,0.9904873264215708,2.944241314735863,44.5,10
123,ACS1,2.90810345952051,0.981948508059309,2.967384209431034,43.0,10
123,Discop,2.8629270582163686,0.8773819735797941,3.2575742211089844,44.7,10
123,ACS2,2.893607428391096,0.9906321938024346,2.9208852790975692,45.1,10
124,ACS1,2.915554443527415,0.9836872924828958,2.9605886693673527,44.1,10
124,Discop,2.7775328355222726,0.8972854761754971,3.0740664019673742,49.2,10
124,ACS2,2.9045164401515846,0.9908647202781433,2.9312805838659948,44.3,10
125,ACS1,3.174029355646738,0.9830926648140291,3.221990006942196,41.8,10
125,Discop,3.0663696567794014,0.8935041174260668,3.42367489206588,41.9,10
125,ACS2,2.6500804841690617,0.9805229006016936,2.701612679643102,49.5,10
126,ACS1,3.0759227614490774,0.9823601246814855,3.127512164820362,42.2,10
126,Discop,2.33405521423548,0.8581979465020814,2.710702667867953,56.8,10
126,ACS2,3.4003706076886666,0.9882708214291993,3.4426035036904756,38.3,10
127,ACS1,2.5911545550979946,0.986765156108053,2.628236904347005,50.7,10
127,Discop,2.4342791943045947,0.862825818967832,2.8106131344405485,53.9,10
127,ACS2,2.8997701690806394,0.9807669452158908,2.960769494020036,44.5,10
128,ACS1,2.782899824184626,0.9906233895011486,2.8088054071711275,47.2,10
128,Discop,2.992385539424151,0.885591358290472,3.373614826271561,44.0,10
128,ACS2,3.0870323462699423,0.989250162321427,3.121747067173248,42.0,10
129,ACS1,2.9964887576791996,0.98585322534366,3.0353008158558428,44.4,10
129,Discop,2.5475870422875513,0.8776169037920841,2.904205232151313,51.7,10
129,ACS2,2.842588636578339,0.9918528570566633,2.8717288104891514,48.8,10
130,ACS1,2.8551446144095873,0.9851598539607803,2.90474620136362,47.7,10
130,Discop,2.5537056632540596,0.8652603539283958,2.9408630979637334,53.8,10
130,ACS2,3.238794742496863,0.9786247642977537,3.307079968359561,42.2,10
131,ACS1,2.9861779384917684,0.9796325992677986,3.045957340350955,44.9,10
131,Discop,2.732119978093172,0.8737464802782082,3.120979104879686,49.5,10
131,ACS2,2.953956271561242,0.9938468980850237,2.972728362697935,45.1,10
132,ACS1,3.085898403592108,0.9796885554489251,3.160783954001482,44.4,10
132,Discop,2.6218719347618578,0.8778297390137689,2.9901511477007294,51.4,10
132,ACS2,3.134348252776288,0.9857705239542043,3.1864120387278474,43.6,10
133,ACS1,2.8296282487062916,0.984923050051386,2.871613610207582,49.7,10
133,Discop,2.664911017785035,0.9072508184687823,2.9308516148350083,53.1,10
133,ACS2,2.9049398622150315,0.9762885388865067,2.9796205959005366,48.0,10
134,ACS1,2.801754676413134,0.9886454647753075,2.8342702607123624,48.8,10
134,Discop,2.742183253755844,0.8905688149717429,3.0830141962406974,50.8,10
134,ACS2,2.9439434347901843,0.9937610923727579,2.9623770403693155,46.5,10
135,ACS1,2.7627458315341946,0.9832830722066663,2.8131840368854095,49.7,10
135,Discop,2.869945874904627,0.8921038247793238,3.2064865400503337,51.1,10
135,ACS2,2.651193506104138,0.9859506376946323,2.688422839864441,52.3,10
136,ACS1,3.2093250722303166,0.9941481607272653,3.226747914402145,43.2,10
136,Discop,2.3593935923224323,0.8869587565677868,2.6468746175382307,62.3,10
136,ACS2,3.127575256511716,0.9854732818347474,3.175334018533295,44.7,10
137,ACS1,2.9937900193342735,0.9917511917706412,3.0173543418169766,47.1,10
137,Discop,2.3489363178076204,0.8710832608179574,2.6966691802305682,62.0,10
137,ACS2,2.824528478460619,0.9867762794370287,2.8601670062138043,49.8,10
138,ACS1,2.948746228430614,0.9789489600035557,3.0136248908488428,48.7,10
138,Discop,2.6036221630218983,0.8934626015977036,2.910783366192505,55.4,10
138,ACS2,2.9631833117447526,0.9821304273882303,3.019554651808229,49.4,10
139,ACS1,2.9140003162230412,0.9792924840166523,2.978836461005456,48.8,10
139,Discop,2.6105694475857812,0.8897707839193894,2.920832049236652,55.3,10
139,ACS2,2.7654070174838337,0.9889800941791196,2.7963862530392753,51.0,10
140,ACS1,3.0326578437364593,0.9844158076316699,3.077320184517256,49.2,10
140,Discop,2.7050845953063307,0.9089803616117218,2.9678373117422003,54.7,10
140,ACS2,3.5299884145246585,0.9901388364206992,3.5672256563006313,41.3,10
141,ACS1,3.095982814305318,0.9813103238873848,3.154348168767686,47.2,10
141,Discop,2.806789942386234,0.8921403151980076,3.1413719408346834,51.2,10
141,ACS2,3.065938663129854,0.9904345285813674,3.0960328981187772,46.4,10
142,ACS1,3.080132904088743,0.9868639431110612,3.118538300725627,48.0,10
142,Discop,2.7810293992282076,0.8938554606931136,3.1143643998400643,53.8,10
142,ACS2,3.4451910718480483,0.9842382279633913,3.500216736595558,41.8,10
143,ACS1,2.995884569177099,0.9904274876896914,3.027623757826756,50.2,10
143,Discop,2.6627325901517316,0.8760702599499386,3.037479991372546,56.1,10
143,ACS2,2.82851181688512,0.9902425646513382,2.8558306078311295,52.5,10
144,ACS1,3.2269908697956375,0.9882006124989665,3.2637892322670217,46.7,10
144,Discop,2.2678089734360922,0.8591624207159219,2.6248879901385886,66.1,10
144,ACS2,2.986479018362341,0.9884051208382623,3.0232211887245923,51.3,10
145,ACS1,3.1699915253177884,0.9832767739319717,3.2249088053830213,48.4,10
145,Discop,2.7059712462115115,0.8919121298064205,3.0288055067386055,55.3,10
145,ACS2,2.8077893391012627,0.9842112811721015,2.851986906036329,53.1,10
146,ACS1,2.9006875355685287,0.9862014282521736,2.942225928353259,51.4,10
146,Discop,2.543935789170215,0.8645334184970637,2.9290811864956336,61.3,10
146,ACS2,3.0092426720183814,0.9910041897923634,3.039666695301166,51.2,10
147,ACS1,2.8151967778419946,0.991551922688249,2.8371284402127297,55.4,10
147,Discop,2.929632456889395,0.8873489391359156,3.304954072172707,52.0,10
147,ACS2,3.0547553696493503,0.9843855187535595,3.105684367248473,49.8,10
148,ACS1,3.3245596095660965,0.9915597541017005,3.3531697228746515,46.0,10
148,Discop,2.747037201601356,0.8906861476796385,3.0789670715427087,55.7,10
148,ACS2,2.991247220077976,0.9868525891202047,3.0315570818236113,51.0,10
149,ACS1,2.8453614794277176,0.9893404702066653,2.8765487534747813,57.0,10
149,Discop,2.7851440699143875,0.8780382864422132,3.1711911032087245,54.6,10
149,ACS2,3.052869087521594,0.9855719498104444,3.097543761985839,50.4,10
150,ACS1,3.0731454080510683,0.9839504851787563,3.126470228119823,49.6,10
150,Discop,2.795933825390626,0.8982512888387661,3.110956403536561,55.5,10
150,ACS2,3.1145434415310427,0.9909289812535412,3.1419700218698443,50.5,10
151,ACS1,3.028666343644722,0.9896606953747551,3.0634449704818048,51.2,10
151,Discop,2.2343946393574483,0.8751296350840718,2.548646962782409,73.1,10
151,ACS2,3.1409262259203565,0.9876100943250226,3.1798879350409535,48.6,10
152,ACS1,3.2196650893931023,0.9884069415180802,3.26108571381238,48.4,10
152,Discop,2.594487361436437,0.8846992032215761,2.9223499614828587,60.6,10
152,ACS2,3.0341899816580122,0.9933707274500255,3.054324247425812,51.9,10
153,ACS1,2.9782297889355807,0.9832859408471609,3.031191566156542,54.1,10
153,Discop,2.6055478687528355,0.8838487694131757,2.9332177430364292,63.1,10
153,ACS2,3.200656098140862,0.9928654721401868,3.223490695741969,48.9,10
154,ACS1,2.8344326949896677,0.9907902728840605,2.8630085516444264,59.1,10
154,Discop,2.515436287236483,0.8735526330076665,2.8644809282066372,66.5,10
154,ACS2,3.050586024522928,0.9851865460818393,3.0985140114896432,53.9,10
155,ACS1,2.7920354765381967,0.9849339599233403,2.8383875118632247,58.7,10
155,Discop,2.760950318114778,0.8927169398847947,3.0960464835863513,56.8,10
155,ACS2,2.8308927767228296,0.9867181436918898,2.8713008667490305,57.0,10
156,ACS1,2.5955533106760287,0.9925230088117678,2.6170385516592716,62.6,10
156,Discop,2.8366607321060284,0.8991417178925433,3.1514977287831867,57.4,10
156,ACS2,3.2487335313554673,0.9907755777651275,3.280674248043946,49.9,10
157,ACS1,2.699365475075182,0.9965015167172855,2.709135999675066,59.5,10
157,Discop,2.6191492300559274,0.8755574927443608,2.975763913392306,66.4,10
157,ACS2,3.088509634616451,0.9876167032959164,3.1286214073028495,51.7,10
158,ACS1,2.983713018005883,0.9915152568395296,3.011414725927916,53.6,10
158,Discop,2.602676364626622,0.8753144071784696,2.971621217064646,62.6,10
158,ACS2,2.872232602935774,0.990495312297082,2.901099323306492,55.3,10
159,ACS1,2.802328307202985,0.994104512783076,2.81866564578224,57.1,10
159,Discop,2.704596341671465,0.8884058225195703,3.044627848053025,60.0,10
159,ACS2,3.122650483097399,0.9862324245340309,3.169260037211785,52.6,10
160,ACS1,2.868945348727526,0.9818549239953682,2.920026483784372,56.9,10
160,Discop,2.500366988187947,0.8714102302842779,2.868321220669293,65.2,10
160,ACS2,3.24330903140757,0.9896857619217571,3.2742891273680512,52.0,10
161,ACS1,2.762590629203768,0.9899660665238142,2.7897827718282744,59.5,10
161,Discop,2.7022251071102787,0.8917964636573504,3.0247562850340586,61.5,10
161,ACS2,2.9366084805583728,0.9923581169462267,2.962491173936026,59.0,10
162,ACS1,3.074613870007679,0.9908662946668118,3.1020049826648086,53.6,10
162,Discop,2.8953261051101444,0.8877022124257195,3.2578927306786483,56.9,10
162,ACS2,2.8588308927420734,0.993144763966108,2.8789114269828118,57.7,10
163,ACS1,3.4152605357182084,0.9769335364830877,3.497015412491418,48.4,10
163,Discop,2.7464645765265607,0.8945264580858572,3.064227784795751,60.7,10
163,ACS2,2.8535376099219323,0.9886576395455748,2.8838899388685504,59.5,10
164,ACS1,2.802704214831434,0.9839866173505845,2.850399640293439,59.3,10
164,Discop,2.892663586108569,0.8982630834958641,3.2155372036792427,60.3,10
164,ACS2,2.5959432027694844,0.98739232033032,2.635695276101182,69.3,10
165,ACS1,2.5707839301510136,0.9843538481400858,2.6172260660947475,67.2,10
165,Discop,2.5548096028986187,0.8814978638906805,2.877640519510825,69.2,10
165,ACS2,2.7477933589642953,0.984442125458672,2.787511413247894,62.3,10
166,ACS1,2.9206519320763222,0.9905573139786744,2.9540075822881415,60.6,10
166,Discop,2.8524549781490673,0.9022140039657625,3.1594039128312272,59.8,10
166,ACS2,3.0543272902027665,0.9921356276505676,3.0793739985865543,56.1,10
167,ACS1,2.84390458557243,0.9923810309354731,2.8671882454440367,61.5,10
167,Discop,2.5379081741745675,0.8989006584079993,2.8236187057687445,67.1,10
167,ACS2,2.7754286641452253,0.986875982578819,2.812361383260044,62.0,10
168,ACS1,2.9524483995949895,0.9931891355151141,2.971715248654502,58.2,10
168,Discop,2.6703359372910276,0.8895989267723925,2.996013168056804,65.5,10
168,ACS2,3.342987827851642,0.9837128903189157,3.397420797413789,52.3,10
169,ACS1,2.827001902816025,0.9918949636791229,2.852377214593642,61.8,10
169,Discop,2.5849118058967036,0.889132385499525,2.9028531636896906,69.5,10
169,ACS2,2.5795284394100264,0.9959361109469202,2.5914131697816853,69.4,10
170,ACS1,2.9920654503391075,0.9876073104153317,3.0295419354726802,57.7,10
170,Discop,2.7061750074895503,0.9077791909661039,2.9807522259188755,64.8,10
170,ACS2,2.7759519548103224,0.9931586063683415,2.7965909010383934,63.8,10
171,ACS1,2.899607942814299,0.9918207726275365,2.9231741502260857,61.7,10
171,Discop,2.676105830991141,0.878044557649536,3.032773082513101,70.7,10
171,ACS2,3.102795105657792,0.987785762574882,3.143503552149519,57.1,10
172,ACS1,2.9309804737532117,0.9942474217395321,2.947710140953572,60.3,10
172,Discop,2.4826107139218685,0.8805740000230171,2.80434205019669,71.9,10
172,ACS2,2.6859525462313663,0.990978826046675,2.71279248061317,71.1,10
173,ACS1,3.085025392385547,0.9948962415253888,3.1020747965712134,58.5,10
173,Discop,2.5377317017020884,0.8774179921995691,2.8793118988989947,73.2,10
173,ACS2,2.9490291264197697,0.9920976506515148,2.9713386495861167,61.5,10
174,ACS1,2.9426278664763363,0.9898232502543747,2.974188138679909,62.5,10
174,Discop,2.5899080240218146,0.8927682646724004,2.8905525522659814,69.3,10
174,ACS2,2.6935210825335187,0.9904717463775345,2.719794918032085,65.8,10
175,ACS1,3.0170488610716317,0.9819724298102418,3.076359439644414,60.9,10
175,Discop,2.6297283672860137,0.9058157416405435,2.9102984841692523,68.4,10
175,ACS2,3.0954550460491803,0.9934982866893094,3.115231433519722,58.4,10
176,ACS1,3.059040722072384,0.9815904086864349,3.1224097374274153,60.5,10
176,Discop,3.007681866643056,0.8879357349312775,3.3872929321923486,59.3,10
176,ACS2,2.9079837523834997,0.9954324537743225,2.921168034143701,65.4,10
177,ACS1,2.8654688234563688,0.9820588818173442,2.9187157943665234,63.0,10
177,Discop,2.8922081588889754,0.8881922820198858,3.2320142535602967,67.3,10
177,ACS2,3.2375387605925767,0.987576185235261,3.279717223991674,55.9,10
178,ACS1,2.82739728486918,0.9803632658984347,2.8831212413863847,64.8,10
178,Discop,2.668839057183876,0.8968970352028165,2.9677037969214206,69.3,10
178,ACS2,2.8398197558622926,0.9919882198155392,2.862485940847521,65.4,10
179,ACS1,2.689871942395251,0.9908166334666448,2.7163089261762146,71.0,10
179,Discop,2.507317049247617,0.8820957965939181,2.8305651571085484,79.2,10
179,ACS2,2.9442118274474227,0.9934372669196783,2.9673624682614603,62.6,10
180,ACS1,2.7921562037118344,0.9929225215182014,2.813923070405112,68.3,10
180,Discop,2.397786518135878,0.8789925387000018,2.71981249169849,78.0,10
180,ACS2,2.9207743843042744,0.9925751537216474,2.943914148122516,65.5,10
181,ACS1,2.780173281259846,0.9934591112602125,2.797705074658052,66.8,10
181,Discop,2.0890372213032284,0.8751269102223432,2.3763609396307097,99.3,10
181,ACS2,2.89813799504285,0.9914294848159173,2.9226927573783614,65.3,10
182,ACS1,3.3635157363097776,0.9928321191005217,3.391368954108922,55.8,10
182,Discop,2.8486656970159943,0.898977548701362,3.1656564227917894,65.2,10
182,ACS2,2.7641529207703273,0.9918349625480649,2.7865685790668455,68.9,10
183,ACS1,2.750759335276398,0.9841258300423007,2.791360171388373,68.6,10
183,Discop,2.61905666066055,0.8852071812971076,2.9529237360309772,72.4,10
183,ACS2,2.830691100424538,0.9908750303005569,2.8573410530014183,67.6,10
184,ACS1,2.7768663935372797,0.9943577645678741,2.7970090839760915,69.3,10
184,Discop,2.334843797314794,0.8797922038020797,2.650657731826621,82.6,10
184,ACS2,2.8027219471773335,0.9862790502058678,2.842776287264992,66.5,10
185,ACS1,2.8560595806941835,0.9928017865099124,2.877270127331388,66.8,10
185,Discop,2.3346401423370056,0.8835272771772402,2.6473152925525065,82.3,10
185,ACS2,3.154256840666986,0.987789610569493,3.1920869586679737,60.6,10
186,ACS1,3.1623054673041375,0.9925608245677953,3.1865343639685735,60.1,10
186,Discop,2.955900708589733,0.8948137387480364,3.282821677145325,68.5,10
186,ACS2,2.816777550491983,0.9916888942217144,2.839340619256281,68.5,10
187,ACS1,2.902098316798136,0.9891300839008135,2.933971316215751,65.8,10
187,Discop,2.1710000564807834,0.8726077721318355,2.4916678970267054,87.7,10
187,ACS2,2.531197104174916,0.9901566285887509,2.5583371297306687,76.5,10
188,ACS1,2.9488961326208942,0.9919534011925988,2.9719578746852577,66.5,10
188,Discop,2.5938505818825446,0.8706947883124044,2.9587249126470145,84.5,10
188,ACS2,2.8999257446937627,0.9953697009475821,2.9125616376500707,67.7,10
189,ACS1,3.0343017633780756,0.9904511625593028,3.061174966034133,65.5,10
189,Discop,2.5194612433611545,0.8799590125657785,2.8385095023380376,82.1,10
189,ACS2,2.8839409190820002,0.9934445169798533,2.901946851868478,67.1,10
190,ACS1,2.894737025985433,0.9893036659063243,2.9273743983402127,68.1,10
190,Discop,2.7269932869236175,0.8925022949740077,3.0547598221846304,72.1,10
190,ACS2,3.0196144285307667,0.985489954824937,3.0648240162011993,66.5,10
191,ACS1,2.905300792460559,0.9917532076583809,2.9285140564338237,67.4,10
191,Discop,2.9258467957550867,0.8925329020179797,3.2655866828766387,67.6,10
191,ACS2,3.1088974013191795,0.9875835341141386,3.14614362921889,63.8,10
192,ACS1,2.7536530787727864,0.9912540174915389,2.78094784777237,75.3,10
192,Discop,2.5095637302326654,0.8777469774575766,2.856362370412563,78.6,10
192,ACS2,2.9328078711817214,0.9926111394637482,2.9542206019809796,67.1,10
193,ACS1,2.7210588454963274,0.995369535362086,2.73524968871121,76.6,10
193,Discop,2.65348642453247,0.8865450177459815,2.9886544622126996,73.8,10
193,ACS2,3.1004701866344386,0.9883208514727405,3.146282519308833,64.2,10
194,ACS1,2.7588877058710817,0.9886515882204897,2.793314614045505,72.5,10
194,Discop,2.6572865261258025,0.8915919554660927,2.958077840205261,77.5,10
194,ACS2,3.2311251269899373,0.9887897273038645,3.2692025013024946,62.8,10
195,ACS1,2.6233748811161783,0.9995716089550442,2.6251196141892743,77.2,10
195,Discop,2.5048846988891063,0.891799538675279,2.8052162312548923,80.9,10
195,ACS2,2.889499563090577,0.9889722408301317,2.9249572444488523,71.6,10
196,ACS1,2.7954942646923424,0.9950506519672728,2.810180980694812,72.5,10
196,Discop,2.280652493253155,0.8905018956222841,2.556536966394865,88.0,10
196,ACS2,2.5683113189737226,0.9942097205804554,2.5832299463069663,77.0,10
197,ACS1,2.9572509395034716,0.9889820831884647,2.9910451735822834,68.3,10
197,Discop,2.5604306383916997,0.8839755125989976,2.8783962322491248,83.0,10
197,ACS2,3.0617233518037184,0.9873090706383951,3.1015477323521283,66.2,10
198,ACS1,3.0627338069501855,0.9924098284954654,3.091175584861623,69.4,10
198,Discop,2.3952294185825447,0.8846026316738522,2.6916215914807995,91.9,10
198,ACS2,2.9148293855927756,0.9896154921792115,2.943541446766642,69.8,10
199,ACS1,2.764484472258496,0.9926007732060386,2.7867209857516273,74.1,10
199,Discop,2.433933161494587,0.8873511076394168,2.7332436827387943,86.3,10
199,ACS2,2.8862082696546554,0.9861239304728852,2.9276755713173426,72.4,10
200,ACS1,3.045348925239104,0.990225728397189,3.080934817756775,68.9,10
200,Discop,2.723522945679096,0.8944640366768132,3.035438622502018,77.9,10
200,ACS2,3.225285990288016,0.9910668868899132,3.257892248972555,63.4,10
201,ACS1,2.891454845357404,0.9953312095131551,2.9069112379245836,74.1,10
201,Discop,2.7167231512936354,0.8950302846057688,3.0296061087885837,76.6,10
201,ACS2,2.782938618821993,0.9903035414177493,2.8126258649031413,76.2,10
202,ACS1,2.977574724046776,0.9883237989006488,3.0149703454908767,69.9,10
202,Discop,2.2660193644126836,0.8662689912971665,2.5934436456078793,97.8,10
202,ACS2,2.879458534830336,0.9950111747401967,2.896199087096716,73.6,10
203,ACS1,2.8651739318270026,0.9924811366220896,2.8896016026611453,72.2,10
203,Discop,2.4395028011104847,0.8911200986425433,2.7352722254370323,86.1,10
203,ACS2,2.753458094893927,0.9937207606531994,2.7723643730503964,76.9,10
204,ACS1,2.6857156717156716,0.9922035940559498,2.7056961089492497,80.5,10
204,Discop,2.6206791664750178,0.872130605841179,2.998949101803467,79.8,10
204,ACS2,2.8542442678589675,0.9915537497938527,2.8796366356989234,78.0,10
205,ACS1,2.9938796445700335,0.9947746246169368,3.0128086221716694,76.3,10
205,Discop,2.262410843329961,0.8727940640929545,2.5894937968498466,96.1,10
205,ACS2,2.980968772321684,0.9943869790086268,2.9984268800067313,70.1,10
206,ACS1,2.5274140793840165,0.9902310718063376,2.5517058209602324,87.7,10
206,Discop,2.678066225265959,0.8882154032766474,3.0129338696201353,79.5,10
206,ACS2,2.856058037995207,0.9904748166184076,2.885167930411445,80.1,10
207,ACS1,3.0218172743677245,0.9908115117999398,3.047675692234077,70.6,10
207,Discop,2.190863532931501,0.8826254607747858,2.4786204131948297,99.5,10
207,ACS2,2.8967689031413237,0.9891219114314124,2.930394522203893,74.1,10
208,ACS1,3.3581986320787323,0.9834602410189499,3.413635436378885,64.9,10
208,Discop,2.412985396719025,0.8781925582521455,2.730653355868396,90.7,10
208,ACS2,2.9828171462913664,0.9825064923202863,3.0345578630915484,72.6,10
209,ACS1,2.8185081167849195,0.9963944896152966,2.8283923700376774,76.5,10
209,Discop,2.4010013298001858,0.8907474238226376,2.6837830567706966,93.2,10
209,ACS2,3.0185550542415376,0.9948107670366528,3.0368564353656926,73.8,10
210,ACS1,2.8090713079358576,0.991891738521858,2.8412478639874235,81.9,10
210,Discop,2.237439936117736,0.8801978157519812,2.5193841329204343,102.3,10
210,ACS2,3.293995667734548,0.9886055566473726,3.3362089289133143,66.7,10
211,ACS1,2.851316724064326,0.9910063056496767,2.87538815500867,81.8,10
211,Discop,2.4281219167282626,0.8706279317218062,2.7882198923156,89.6,10
211,ACS2,2.5861279185086343,0.9931918911268559,2.6071732738900923,84.9,10
212,ACS1,2.9845693836922376,0.9868694666770788,3.026516328814369,74.6,10
212,Discop,2.3199170334024033,0.8694018572025106,2.658288258341854,94.5,10
212,ACS2,2.7171590833837933,0.9923451074735009,2.7411819000169038,83.5,10
213,ACS1,2.8206043212196,0.9956055206340284,2.8337252813795626,78.0,10
213,Discop,2.4150847911358633,0.8810031903522093,2.7271847318873266,91.5,10
213,ACS2,2.9660378877330706,0.9972938277130634,2.9755264934283905,80.7,10
214,ACS1,3.1360957948594494,0.9951403995846609,3.1520028480000057,70.5,10
214,Discop,2.661530689876767,0.8958229516132346,2.9602122898690824,85.9,10
214,ACS2,3.0964517053468144,0.9959231430386776,3.1095935632402156,71.7,10
215,ACS1,2.696836469199186,0.9968710732930404,2.7051860432396118,82.7,10
215,Discop,2.353379713851393,0.881599010976885,2.6672798517983853,94.8,10
215,ACS2,2.9903819746543414,0.9938056251712879,3.010126270032982,75.1,10
216,ACS1,3.27538892941988,0.9928495152319478,3.2986445374068984,67.4,10
216,Discop,2.5953420448041316,0.895002050377632,2.8957666428389746,85.3,10
216,ACS2,2.924987507468433,0.9981753336033139,2.9298552639238387,80.0,10
217,ACS1,2.973359034784581,0.9935732689556811,2.9924285526116527,76.0,10
217,Discop,2.839928958546312,0.9041413609049881,3.1345998038396607,79.3,10
217,ACS2,3.0100220033507696,0.9928722485354562,3.032525115728079,74.2,10
218,ACS1,2.7270580195152787,0.9943561153765454,2.743321184134067,81.5,10
218,Discop,2.9957669853656346,0.9022230750609916,3.3143091792468953,75.3,10
218,ACS2,2.855466337258959,0.9953188467778776,2.86854218874939,78.4,10
219,ACS1,2.628814484799393,0.9884302217717439,2.6584410489177714,87.2,10
219,Discop,2.6186415654750568,0.8894167669117516,2.9369535859708558,87.0,10
219,ACS2,2.9493539626969527,0.9924907898936504,2.9717407829876086,76.5,10
220,ACS1,3.077042995684067,0.9883867694587728,3.112256043670403,75.4,10
220,Discop,2.9859347108103926,0.8955073941451446,3.334885829992378,80.1,10
220,ACS2,2.7067709643375286,0.9948004040341101,2.720801963194377,89.1,10
221,ACS1,2.7616577326988017,0.9935457721806438,2.7791805424294376,84.3,10
221,Discop,2.608635622279535,0.8802101271444144,2.9509284415677497,90.0,10
221,ACS2,2.857305874983457,0.9931721065014323,2.880521780640856,80.0,10
222,ACS1,2.5703184198621747,0.9909615742370494,2.5926055784656823,92.8,10
222,Discop,2.614653844132788,0.8805297351208784,2.968929382852658,87.1,10
222,ACS2,2.5641812003862166,0.9947958359123346,2.576711213810904,90.4,10
223,ACS1,2.7447652992049916,0.9922852538681513,2.765180529863197,83.9,10
223,Discop,2.1581684386514666,0.8782076835060868,2.4575198798245377,108.2,10
223,ACS2,3.165997675431983,0.9881240396861914,3.204061656078558,73.6,10
224,ACS1,3.06535939658697,0.9963147071206707,3.0766589542014486,73.7,10
224,Discop,2.3983438414668745,0.8850573184983851,2.690717208626976,102.2,10
224,ACS2,2.965710189538139,0.9931137494445299,2.987084800974653,78.4,10
225,ACS1,2.945538171309219,0.9911956928743928,2.9710013700732945,78.4,10
225,Discop,2.3738718535045624,0.8791344457198186,2.7012557827809096,98.5,10
225,ACS2,3.1461020858004014,0.9961555692052124,3.1602636122242282,77.1,10
226,ACS1,2.8027994883393474,0.9942233241843395,2.819991337793425,83.6,10
226,Discop,2.5754490265472456,0.8788119757913195,2.9059073159060405,98.7,10
226,ACS2,2.8393092407602953,0.9962128937497751,2.8499373890222466,81.3,10
227,ACS1,2.774244018701792,0.9941682003774973,2.7909297523616865,83.7,10
227,Discop,2.2303291014893496,0.8685310332536818,2.5493012252851566,110.1,10
227,ACS2,2.745848735596011,0.9943728469894783,2.762340403164566,86.7,10
228,ACS1,2.939827946623238,0.9886653006036811,2.972730472756887,80.1,10
228,Discop,2.3248049976413094,0.8876412446976458,2.615899984755294,102.3,10
228,ACS2,2.4713822760069646,0.9909568272136402,2.4984437137655697,97.0,10
229,ACS1,3.1459615711762816,0.993237461041328,3.1702903297712752,78.3,10
229,Discop,2.4997702106237196,0.8685461895217816,2.86398880105089,96.9,10
229,ACS2,2.7655081074987153,0.9951471078647713,2.778740514722366,84.8,10
230,ACS1,3.323748380109882,0.9917248991079421,3.351728015506043,71.2,10
230,Discop,2.400932910657429,0.9047697028731487,2.6508883648728174,102.4,10
230,ACS2,2.4820958918444136,0.9937359169770208,2.4983616602266863,101.3,10
231,ACS1,3.0786137809653895,0.9906525410491138,3.1094289733219553,78.4,10
231,Discop,2.445346356081802,0.8801018644754637,2.7718482124298007,98.4,10
231,ACS2,2.9460206889331815,0.9931031940982425,2.9650088011732576,80.2,10
232,ACS1,2.633591241597794,0.9941509150236862,2.6494203608866598,91.1,10
232,Discop,2.6610225867241706,0.8843459970580596,3.0002301029410265,91.2,10
232,ACS2,2.821064981172953,0.9895455399333656,2.856700928874434,91.3,10
233,ACS1,2.9456278881345894,0.9928754519752493,2.9672714326709526,80.4,10
233,Discop,2.5567017301098236,0.8877939843531006,2.8772666012288175,93.9,10
233,ACS2,2.8931046177796067,0.9928929309824432,2.9168386778380673,84.3,10
234,ACS1,3.010009706508204,0.9904434166396108,3.03899769104667,80.1,10
234,Discop,2.4336316930047395,0.8767431417070695,2.7622499826657014,104.5,10
234,ACS2,3.140134024472119,0.9960552091064226,3.1532229714110747,77.2,10
235,ACS1,3.06332407209123,0.9946909428046519,3.0801866592566816,80.3,10
235,Discop,2.2091403521493085,0.8814860375487894,2.4993509663589815,112.8,10
235,ACS2,3.1102150469643632,0.9891501868152208,3.145271270692869,78.4,10
236,ACS1,2.8204496828738836,0.9936710892916449,2.838554329417389,86.7,10
236,Discop,2.6151464754408273,0.8955183444631356,2.9083797630301835,96.5,10
236,ACS2,2.715552120860609,0.9938825556729922,2.733237340378005,89.3,10
237,ACS1,2.835464213223019,0.9946847891269611,2.8493605537945497,87.3,10
237,Discop,2.5775099210241788,0.8964911922476482,2.8678549276388687,96.7,10
237,ACS2,3.0258014093927215,0.9875026575749754,3.0648300229008223,79.8,10
238,ACS1,2.8528986247533434,0.9914619411812137,2.8789513659246913,88.5,10
238,Discop,2.624484483707549,0.8728124947571472,2.9988994034398297,94.3,10
238,ACS2,2.405261064862889,0.9895580902509608,2.433048194846391,107.1,10
239,ACS1,3.0048332006645464,0.9930658496284916,3.024255929286349,85.1,10
239,Discop,2.47385579821895,0.8874137734095384,2.77771026616645,101.1,10
239,ACS2,2.7959162819573438,0.9916866011060085,2.8171727097647055,93.8,10
240,ACS1,2.821662307774548,0.9964452211054671,2.831893495429828,89.0,10
